facebook_corpus_msr_1125822,"
रबीस जी भगत सिंह जैसे दर्जनों महापुरूष हमारे देश के 10 हज़ार साल के जीवनगाथा मे हुएँ है अगर इन महापुरूषों को याद किया जाता है तो इसमें क्या बुराइ है एक बुराई तो आपने भी यहाँ दिखा दी कथित सांप्रदायिकता  के बारे मे एकतरफ़ा अनयायपूण विश्लेषण कर बल्कि जिन नेताओं मीडिया अफ़सरों को आपने पानी पी पी कर कोशा है क्या ये कोसना जाएगा है आप पहले भारत और इसके निवासियों को धर्म सापेक्ष मानो निरपेक्ष नही और चाणक्य ने भी यही कहा कि बिना धर्म के व्यक्ति राष्ट्र राजनीति अर्थ सब व्यर्थ है लेकिन आप लोल सलाम लोग धर्म को अफ़ीम मानते हो जो पूरी तरह फ़ेल विचारधारा है ये विचारधारा अब दुनिया से दम तोड़ चुकी है और एक बात हम भारत सनातन वासी धर्मांन्ध नही होते जैसे दूसरे धर्म वाले होते हैं इस्लाम ने तो सारी हदें पार कर दी हाँ ये आपके सबसे चहेते हैं भारत का बँटवारा धर्म के आधार पर हुआ को ये कुतरक कैसे मान्य होगा कि ऐसा नही जिसकी जहाँ मर्ज़ी वो वहाँ जानेगा कौन गया कौन नही गया किसी को ये धरती मादरेवतन लगी वो रूक गया और वहाँ कि धरती जिनके लिए माँ थी वो तो वहाँ नही रुक पाए बल्कि हत्या लूट रेप के दुशचकर मे फँसे इसे क्या तुम लोग सांप्रदायिकता नही मानते अगर नही मानते तो तुम लोग घोर बेईमान हो और सांप्रदायिकता के बारे मे बात करने का तुम लोगों को कोई अधिकार नही है 1947 के बाद अपने भारत की घोर असंतुलित आबादी विस्फोट जो एक समुदाय के नेतरितव मे हुई क्यों उस समुदाय का औसत दूसरों से बहुत अधिक है इसका भी तुम लोग खोखले बचकानी आधारों पर  बचाव करते हो और यहाँ भी अपनी बौद्धिक बेईमानी का तुम लोग परिचय देते हो धर्म करम से किसान मज़दूर अपने दिन की शुरुवात करते है पोला बैशाखी बरेली भगवान विशवकरमा की पूजा इंजीनियर और वैज्ञानिक जो मंगल तक अपनी पताका फहरा चुके हैं श्रद्धा से करतें है क्या सभी कम्यूनल हैं सबसे बड़ा राष्ट्र है इससे बड़ा कुछ नही ये भी तुम छुछंदरों को फ़ासिस्ट लगता है हाँ कालेजों मे कंडोम मिले रेप हो ये असली आज़ादी है भारत के टुकड़े बर्बादी के नारे आज़ादी है जिस शहीद के पीछे दुबक कर जो तुम लोग आज़ादी की बात कर रहे हो वो अंग्रेज़ों को छोड़कर पहले तुम लोंगों को गोली मारते हज़ारों साल पुरानी मान्यताएँ तुम लोगों को व्यर्थ लगती है ये भूल जाते हो कि इन्हें बनाने वालों ने बी दशमलव शून्य जैसी महान विरासत की खोज की शरीर को चुस्त दुरुस्त रखने वाला योग भी इसी पावन घरा के संतानों  ने दुनिया को सताया दुनिया को सबसे प्राचीन उन्नत नगर सिंधु सभ्यता भी सहीं के लोगों ने दिया और ये लोग पूर्ण आस्तिक थे तुम लोग जैसे पापी नही थे कहने को तो बहुत कुछ है इसलिए ज्ञान तो तुम लोग मत दिया करो वो भी ऐसा ज्ञान जो हीनभावना से ओतप्रोत हो ...
",Overtly Aggressive,"
Communal Aggression 
"
facebook_corpus_msr_1125823,"
Best job for all people.... I m student of IT engineering and joined this business so dont miss the opportunity ,Part time job., करके पैसा कमाना चाहते है तो .......आइये DIGITAL INDIA से जुड़िये.....और घर बैठे 10,000 से 1 lakh कमाये.......और दूसरे को भी कमाने का मौका दीजिए...कोई इनवेस्टमेन्ट नहीं है......आईये बेरोजगारी को भारत से उखाड़ फेकने मे हमारी मदद कीजिये....... JOIN होने के लिए आप   1⃣ सबसे पहले अपने फ़ोन के play store में जाओ  2⃣ वहाँ पर Champcash money free लिखो और उस app को अपने मोबाइल में install कर लो !  3⃣ अब app पर click करो और sign up with champ cash पर click करके अपनी डिटेल्स भर दो.  4⃣ अब आपसे sponsor id पूछेगा वहाँ पर 5361759 डाल दो और अपनी id बना लो ! (iss id ko pehle kahi paper par likhlo - 5361759 Challenge complete karte he 1$=62 rs milega Jis se aap shopping/Recharge/ bank se redeem kar sakte ho... ये करने के बाद आगे की जानकारी आपको व्हाट्सएप्प से प्राप्त होगी Aur y challenge ek bar hi aata hai नोट:- सिर्फ ऐसे लोग संपर्क करे जो मेहनत कर के कुछ पाना चाहते हो। बिना कुछ किये पाने की इच्छा रखने वाले मुझसे संपर्क न करे !
",Non Aggressive,"
- 
"
facebook_corpus_msr_1125824,"
FREE JOB  Apne android phone se online work करें और 15,000 से 35,000 रूपये हर महीने कमाये वो भी कुछ खर्च किये बिना ⏪ ⏪ 1⃣सबसे पहले अपने फ़ोन के play store में जायें 2⃣ वहाँ पर champ cash लिखें और उस app को अपने मोबाइल में install कर लें. 3⃣ अब sign up with champ cash पर click करके अपनी डिटेल्स डाल दीजिये। 4⃣ अब आपसे Refrel ID of sponsor पूछा जायेगा वहाँ पर 5519621 डाल दें और अपनी id बना लें, 5⃣ champ cash में आपकी id बनते ही आपको 7 से 10 apps दिखाई देगी उन सबी apps को install करें व 2 मिनट तक प्रत्येक apps को open करके देखना है. Dosto dhyan rhe aap jo app install kre use 2 mint tk dekhna h ya use krna h. NOTE :- सारी apps download करने पर आपके champcash मे $1=62 Rs. आ जायेगा और आपकी id active हो जायेगी और आपको Dashboard पे आपकी Refer id का नम्बर दिखाई देगा, 6⃣ आपकी Refer id नम्बर से आप अपने दोस्तों को join कराआगे और उनका challenge (7-10 apps) कंप्लीट होते ही आपको तुरन्त पैसा आएगा और इतना ही नही अगर आपका दोस्त भी किसी को join करवाता है Uska Bhi Profit Aapko Milega  Ye 100% such hai,
",Non Aggressive,"
- 
"
facebook_corpus_msr_554020,"
FM P Chidambaram has assured to cut deficit by 60 bps for four years, in a gathering of global investors in HongKong.  Do you think he will succeed in impressing FIIs and garner funds for India?
",Non Aggressive,"
- 
"
facebook_corpus_msr_554021,"
best fm of india till
",Non Aggressive,"
- 
"
facebook_corpus_msr_554022,"
may be
",Non Aggressive,"
- 
"
facebook_corpus_msr_554023,"
No some one needs to assure that policy paralysis is a thing of past n kickbacks are kicked out
",Non Aggressive,"
- 
"
facebook_corpus_msr_554024,"
he should read a few books on economics... am not sure if he knows the basics of economics...
",Covertly Aggressive,"
General Non-threatening Aggression 
"
facebook_corpus_msr_554025,"
Worst ever FM.
",Overtly Aggressive,"
General Non-threatening Aggression 
"
facebook_corpus_msr_554026,"
Morgage India.....!
",Overtly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_554027,"
Question is how much time does he have?
",Non Aggressive,"
- 
"
facebook_corpus_msr_554028,"
He is talking the markets up again. Leaking policy decisions which he might never deliver, am sure someone made a killing .
",Overtly Aggressive,"
General Non-threatening Aggression 
"
facebook_corpus_msr_554029,"
No
",Non Aggressive,"
- 
"
facebook_corpus_msr_554030,"
what is he actually saying is that i will try my best to be less corrupted FM.
",Non Aggressive,"
- 
"
facebook_corpus_msr_554031,"
not even a single goal congress govt achieved in last 9 year except corruption and high Inflation......
",Overtly Aggressive,"
Political Aggression 
"
facebook_corpus_msr_554032,"
no
",Non Aggressive,"
- 
"
facebook_corpus_msr_554033,"
no ., wait and see what happens ?
",Non Aggressive,"
- 
"
